order_id,customer_id,product_id,order_date,quantity,unit_price,discount,region_x,status,revenue,name,age,gender,city,region_y,signup_date,membership_tier,signup_year,tenure_days,age_group,tenure_months,product_name,category,cost_price,selling_price,stock_available,profit,margin,inventory_cost,inventory_revenue,inventory_risk,inventory_risk_label,price_bucket
ORD13899,C1129,P002,2022-10-07,1,34.99,0.0,East,Completed,34.99,Swati Kumar,36,Female,Patna,East,2020-03-23,Gold,2020,817,36-50,27.23333333333333,Formal Shirt,Apparel,12.0,34.99,465,22.99,0.6570448699628465,5580.0,16270.35,False,Normal,Mid Price
ORD13900,C1125,P037,2022-09-27,3,49.99,0.0,West,Completed,149.97,Nandini Verma,48,Male,Surat,West,2020-09-27,Platinum,2020,629,36-50,20.966666666666665,Building Blocks,Toys & Games,18.0,49.99,374,31.99,0.6399279855971194,6732.0,18696.26,False,Normal,Mid Price
ORD13901,C1107,P024,2022-05-31,2,29.99,0.0,East,Returned,59.98,Kunal Sinha,50,Male,Guwahati,East,2021-10-23,Platinum,2021,238,36-50,7.933333333333334,Face Moisturiser,Beauty & Personal Care,9.0,29.99,373,20.99,0.6998999666555519,3357.0,11186.27,False,Normal,Low Price
ORD13902,C1110,P032,2023-06-26,1,34.99,0.0,South,Completed,34.99,Rajesh Sinha,54,Female,Kochi,South,2021-12-20,Gold,2021,180,50+,6.0,Water Purifier Filter,Home & Kitchen,12.0,34.99,489,22.99,0.6570448699628465,5868.0,17110.11,False,Normal,Mid Price
ORD13903,C1184,P005,2022-12-17,1,99.99,0.0,West,Completed,99.99,Nikhil Gupta,26,Male,Mumbai,West,2020-01-16,Silver,2020,884,26-35,29.466666666666665,Winter Jacket,Apparel,35.0,99.99,136,64.99,0.6499649964996499,4760.0,13598.64,False,Normal,High Price
ORD13904,C1088,P010,2023-01-31,3,39.99,0.0,North,Completed,119.97,Preeti Gupta,48,Male,Delhi,North,2021-02-07,Gold,2021,496,36-50,16.533333333333335,USB-C Hub,Electronics,15.0,39.99,151,24.99,0.6249062265566392,2265.0,6038.490000000001,False,Normal,Mid Price
ORD13905,C1081,P004,2022-12-25,5,79.99,0.0,West,Completed,399.95,Shreya Mishra,23,Female,Surat,West,2020-10-05,Silver,2020,621,18-25,20.7,Ethnic Saree,Apparel,22.0,79.99,300,57.99,0.7249656207025879,6600.0,23997.0,False,Normal,High Price
ORD13906,C1160,P001,2022-09-29,4,19.99,0.1,East,Completed,71.964,Varun Shah,29,Male,Patna,East,2020-12-19,Gold,2020,546,26-35,18.2,Cotton Kurta,Apparel,8.0,19.99,132,11.989999999999998,0.599799899949975,1056.0,2638.68,False,Normal,Low Price
ORD13907,C1104,P020,2023-07-25,2,6.99,0.0,South,Completed,13.98,Nisha Mishra,55,Female,Bangalore,South,2020-01-30,Gold,2020,870,50+,29.0,Gel Pen Set 12pk,Stationery,2.0,6.99,160,4.99,0.7138769670958512,320.0,1118.4,False,Normal,Low Price
ORD13908,C1042,P034,2022-09-17,1,39.99,0.0,East,Completed,39.99,Pooja Rao,23,Male,Kolkata,East,2020-05-02,Gold,2020,777,18-25,25.9,LED Desk Lamp,Home & Kitchen,15.0,39.99,51,24.99,0.6249062265566392,765.0,2039.49,False,Normal,Mid Price
ORD13909,C1165,P012,2022-02-18,1,44.99,0.0,North,Completed,44.99,Siddharth Krishnan,35,Male,Chandigarh,North,2021-10-04,Platinum,2021,257,26-35,8.566666666666666,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13910,C1082,P007,2023-10-31,1,210.0,0.0,West,Completed,210.0,Manish Shah,24,Male,Mumbai,West,2020-08-24,Gold,2020,663,18-25,22.1,Smartwatch Pro,Electronics,95.0,210.0,218,115.0,0.5476190476190477,20710.0,45780.0,False,Normal,High Price
ORD13911,C1145,P004,2022-05-30,3,79.99,0.0,East,Returned,239.97,Swati Chopra,50,Male,Patna,East,2021-07-05,Gold,2021,348,36-50,11.6,Ethnic Saree,Apparel,22.0,79.99,300,57.99,0.7249656207025879,6600.0,23997.0,False,Normal,High Price
ORD13912,C1135,P031,2022-05-24,4,49.99,0.0,East,Completed,199.96,Varun Kumar,54,Male,Patna,East,2020-03-31,Silver,2020,809,50+,26.966666666666665,Non-stick Pan,Home & Kitchen,18.0,49.99,190,31.99,0.6399279855971194,3420.0,9498.1,False,Normal,Mid Price
ORD13913,C1045,P032,2023-04-04,1,34.99,0.0,West,Completed,34.99,Manish Patel,35,Female,Mumbai,West,2021-11-18,Platinum,2021,212,26-35,7.066666666666666,Water Purifier Filter,Home & Kitchen,12.0,34.99,489,22.99,0.6570448699628465,5868.0,17110.11,False,Normal,Mid Price
ORD13914,C1009,P034,2023-05-19,2,39.99,0.0,South,Completed,79.98,Rahul Kumar,36,Female,Kochi,South,2020-06-15,Silver,2020,733,36-50,24.433333333333334,LED Desk Lamp,Home & Kitchen,15.0,39.99,51,24.99,0.6249062265566392,765.0,2039.49,False,Normal,Mid Price
ORD13915,C1024,P019,2022-03-28,1,9.99,0.0,West,Completed,9.99,Ananya Rao,50,Male,Mumbai,West,2020-05-11,Platinum,2020,768,36-50,25.6,Notebook Set 5pk,Stationery,3.5,9.99,181,6.49,0.6496496496496497,633.5,1808.19,False,Normal,Low Price
ORD13916,C1049,P031,2022-07-31,1,49.99,0.0,South,Completed,49.99,Nandini Verma,52,Male,Hyderabad,South,2021-11-10,Silver,2021,220,50+,7.333333333333333,Non-stick Pan,Home & Kitchen,18.0,49.99,190,31.99,0.6399279855971194,3420.0,9498.1,False,Normal,Mid Price
ORD13917,C1102,P004,2022-06-20,1,79.99,0.2,East,Completed,63.992,Simran Singh,53,Female,Patna,East,2021-03-22,Platinum,2021,453,50+,15.1,Ethnic Saree,Apparel,22.0,79.99,300,57.99,0.7249656207025879,6600.0,23997.0,False,Normal,High Price
ORD13918,C1112,P011,2022-03-16,4,159.99,0.0,West,Returned,639.96,Manish Nair,53,Male,Ahmedabad,West,2020-08-09,Platinum,2020,678,50+,22.6,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13919,C1130,P033,2023-07-10,1,59.99,0.0,North,Completed,59.99,Arjun Sinha,39,Female,Delhi,North,2020-04-03,Silver,2020,806,36-50,26.866666666666667,Bedsheet Set,Home & Kitchen,20.0,59.99,343,39.99,0.6666111018503084,6860.0,20576.57,False,Normal,High Price
ORD13920,C1082,P008,2023-02-01,5,89.99,0.0,West,Completed,449.95,Manish Shah,24,Male,Mumbai,West,2020-08-24,Gold,2020,663,18-25,22.1,Bluetooth Speaker,Electronics,40.0,89.99,50,49.99,0.5555061673519279,2000.0,4499.5,False,Normal,High Price
ORD13921,C1002,P016,2023-10-13,1,54.99,0.0,West,Completed,54.99,Ananya Krishnan,33,Male,Ahmedabad,West,2022-01-03,Platinum,2022,166,26-35,5.533333333333333,Dumbell Pair 5kg,Sports & Fitness,20.0,54.99,402,34.99,0.6362975086379342,8040.0,22105.98,False,Normal,Mid Price
ORD13922,C1080,P010,2022-08-24,1,39.99,0.0,East,Completed,39.99,Naveen Singh,34,Female,Guwahati,East,2021-10-03,Silver,2021,258,26-35,8.6,USB-C Hub,Electronics,15.0,39.99,151,24.99,0.6249062265566392,2265.0,6038.490000000001,False,Normal,Mid Price
ORD13923,C1036,P011,2022-10-01,2,159.99,0.0,North,Completed,319.98,Naveen Shah,25,Male,Delhi,North,2020-04-05,Silver,2020,804,18-25,26.8,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13924,C1194,P008,2022-11-09,1,89.99,0.0,North,Completed,89.99,Divya Mishra,44,Female,Chandigarh,North,2020-11-16,Gold,2020,579,36-50,19.3,Bluetooth Speaker,Electronics,40.0,89.99,50,49.99,0.5555061673519279,2000.0,4499.5,False,Normal,High Price
ORD13925,C1118,P028,2023-10-12,2,59.99,0.0,East,Completed,119.98,Harish Nair,23,Female,Guwahati,East,2020-03-16,Gold,2020,824,18-25,27.466666666666665,Electric Toothbrush,Beauty & Personal Care,22.0,59.99,221,37.99,0.6332722120353392,4862.0,13257.79,False,Normal,High Price
ORD13926,C1148,P009,2023-02-10,1,49.99,0.0,East,Completed,49.99,Arjun Joshi,49,Female,Kolkata,East,2021-11-10,Platinum,2021,220,36-50,7.333333333333333,Laptop Stand,Electronics,20.0,49.99,132,29.99,0.5999199839967994,2640.0,6598.68,False,Normal,Mid Price
ORD13927,C1121,P032,2022-03-10,3,34.99,0.1,North,Completed,94.473,Swati Chopra,46,Female,Lucknow,North,2021-09-16,Platinum,2021,275,36-50,9.166666666666666,Water Purifier Filter,Home & Kitchen,12.0,34.99,489,22.99,0.6570448699628465,5868.0,17110.11,False,Normal,Mid Price
ORD13928,C1003,P011,2022-09-18,4,159.99,0.0,East,Completed,639.96,Vivek Shah,45,Male,Patna,East,2021-08-26,Silver,2021,296,36-50,9.866666666666667,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13929,C1044,P010,2023-03-14,1,39.99,0.0,West,Completed,39.99,Mohit Pandey,39,Female,Ahmedabad,West,2021-11-16,Platinum,2021,214,36-50,7.133333333333334,USB-C Hub,Electronics,15.0,39.99,151,24.99,0.6249062265566392,2265.0,6038.490000000001,False,Normal,Mid Price
ORD13930,C1084,P026,2023-01-06,2,19.99,0.0,West,Completed,39.98,Vishal Mishra,45,Male,Ahmedabad,West,2022-05-02,Gold,2022,47,36-50,1.5666666666666669,Hair Serum,Beauty & Personal Care,6.0,19.99,323,13.989999999999998,0.6998499249624812,1938.0,6456.77,False,Normal,Low Price
ORD13931,C1019,P014,2023-04-07,2,89.99,0.0,North,Returned,179.98,Deepa Shah,36,Female,Chandigarh,North,2020-10-27,Gold,2020,599,36-50,19.966666666666665,Running Shoes,Sports & Fitness,40.0,89.99,488,49.99,0.5555061673519279,19520.0,43915.12,True,High Risk,High Price
ORD13932,C1111,P013,2023-12-04,2,49.99,0.0,North,Completed,99.98,Shreya Verma,35,Male,Chandigarh,North,2022-01-08,Silver,2022,161,26-35,5.366666666666666,Yoga Mat,Sports & Fitness,18.0,49.99,360,31.99,0.6399279855971194,6480.0,17996.4,False,Normal,Mid Price
ORD13933,C1145,P010,2022-11-25,1,39.99,0.0,East,Completed,39.99,Swati Chopra,50,Male,Patna,East,2021-07-05,Gold,2021,348,36-50,11.6,USB-C Hub,Electronics,15.0,39.99,151,24.99,0.6249062265566392,2265.0,6038.490000000001,False,Normal,Mid Price
ORD13934,C1188,P012,2023-04-13,5,44.99,0.0,East,Completed,224.95,Komal Mehta,52,Female,Patna,East,2021-10-20,Silver,2021,241,50+,8.033333333333333,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13935,C1112,P030,2023-07-06,2,109.99,0.0,West,Completed,219.98,Manish Nair,53,Male,Ahmedabad,West,2020-08-09,Platinum,2020,678,50+,22.6,Coffee Maker,Home & Kitchen,45.0,109.99,306,64.99,0.5908718974452223,13770.0,33656.939999999995,False,Normal,High Price
ORD13936,C1054,P003,2023-03-12,5,54.99,0.0,North,Completed,274.95,Ankita Shah,19,Male,Jaipur,North,2021-12-08,Silver,2021,192,18-25,6.4,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13937,C1141,P012,2023-12-09,2,44.99,0.0,East,Completed,89.98,Deepa Mishra,26,Male,Guwahati,East,2022-01-03,Silver,2022,166,26-35,5.533333333333333,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13938,C1177,P039,2023-05-08,2,22.99,0.2,East,Completed,36.784,Kunal Iyer,45,Male,Guwahati,East,2021-09-22,Gold,2021,269,36-50,8.966666666666667,Kids Painting Kit,Toys & Games,8.0,22.99,88,14.989999999999998,0.6520226185297956,704.0,2023.12,False,Normal,Low Price
ORD13939,C1079,P011,2023-04-06,2,159.99,0.0,West,Completed,319.98,Gaurav Sinha,54,Female,Pune,West,2022-01-31,Gold,2022,138,50+,4.6,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13940,C1082,P009,2022-04-02,3,49.99,0.0,West,Completed,149.97,Manish Shah,24,Male,Mumbai,West,2020-08-24,Gold,2020,663,18-25,22.1,Laptop Stand,Electronics,20.0,49.99,132,29.99,0.5999199839967994,2640.0,6598.68,False,Normal,Mid Price
ORD13941,C1154,P027,2023-01-26,2,9.99,0.1,East,Completed,17.982,Jyoti Verma,33,Male,Bhubaneswar,East,2020-04-10,Platinum,2020,799,26-35,26.633333333333333,Lip Balm Set,Beauty & Personal Care,3.0,9.99,415,6.99,0.6996996996996997,1245.0,4145.85,False,Normal,Low Price
ORD13942,C1096,P002,2023-07-25,2,34.99,0.0,North,Completed,69.98,Sachin Nair,29,Female,Chandigarh,North,2021-08-15,Silver,2021,307,26-35,10.233333333333333,Formal Shirt,Apparel,12.0,34.99,465,22.99,0.6570448699628465,5580.0,16270.35,False,Normal,Mid Price
ORD13943,C1064,P008,2022-08-30,1,89.99,0.0,East,Completed,89.99,Rajesh Joshi,46,Male,Kolkata,East,2021-08-13,Silver,2021,309,36-50,10.3,Bluetooth Speaker,Electronics,40.0,89.99,50,49.99,0.5555061673519279,2000.0,4499.5,False,Normal,High Price
ORD13944,C1160,P003,2022-04-26,5,54.99,0.0,East,Completed,274.95,Varun Shah,29,Male,Patna,East,2020-12-19,Gold,2020,546,26-35,18.2,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13945,C1159,P021,2023-02-06,4,7.99,0.1,North,Completed,28.764000000000003,Tarun Singh,48,Female,Delhi,North,2022-04-03,Gold,2022,76,36-50,2.533333333333333,Sticky Notes Bulk,Stationery,2.5,7.99,179,5.49,0.6871088861076345,447.5,1430.21,False,Normal,Low Price
ORD13946,C1146,P011,2023-06-14,3,159.99,0.0,East,Completed,479.97,Rajesh Joshi,54,Female,Patna,East,2020-11-25,Silver,2020,570,50+,19.0,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13947,C1135,P017,2023-07-25,4,29.99,0.0,East,Completed,119.96,Varun Kumar,54,Male,Patna,East,2020-03-31,Silver,2020,809,50+,26.966666666666665,Cycling Gloves,Sports & Fitness,10.0,29.99,129,19.99,0.6665555185061687,1290.0,3868.71,False,Normal,Low Price
ORD13948,C1152,P012,2022-04-30,1,44.99,0.05,East,Returned,42.7405,Vivek Kumar,24,Female,Kolkata,East,2020-11-20,Platinum,2020,575,18-25,19.166666666666668,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13949,C1095,P019,2023-12-10,2,9.99,0.0,South,Completed,19.98,Mohit Krishnan,48,Female,Kochi,South,2020-06-20,Gold,2020,728,36-50,24.266666666666666,Notebook Set 5pk,Stationery,3.5,9.99,181,6.49,0.6496496496496497,633.5,1808.19,False,Normal,Low Price
ORD13950,C1023,P011,2022-02-16,4,159.99,0.0,West,Completed,639.96,Sunita Verma,34,Male,Surat,West,2022-06-18,Gold,2022,0,26-35,0.0,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13951,C1192,P002,2023-11-19,3,34.99,0.0,North,Completed,104.97,Varun Mishra,51,Female,Chandigarh,North,2022-03-23,Platinum,2022,87,50+,2.9,Formal Shirt,Apparel,12.0,34.99,465,22.99,0.6570448699628465,5580.0,16270.35,False,Normal,Mid Price
ORD13952,C1065,P008,2023-01-31,1,89.99,0.0,West,Completed,89.99,Nikhil Mehta,46,Male,Ahmedabad,West,2021-01-07,Gold,2021,527,36-50,17.566666666666666,Bluetooth Speaker,Electronics,40.0,89.99,50,49.99,0.5555061673519279,2000.0,4499.5,False,Normal,High Price
ORD13953,C1125,P003,2022-07-13,1,54.99,0.0,West,Completed,54.99,Nandini Verma,48,Male,Surat,West,2020-09-27,Platinum,2020,629,36-50,20.966666666666665,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13954,C1124,P003,2022-08-29,4,54.99,0.0,North,Completed,219.96,Vivek Malhotra,49,Female,Lucknow,North,2020-08-25,Silver,2020,662,36-50,22.066666666666663,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13955,C1019,P025,2022-09-07,2,24.99,0.05,North,Completed,47.481,Deepa Shah,36,Female,Chandigarh,North,2020-10-27,Gold,2020,599,36-50,19.966666666666665,Sunscreen SPF50,Beauty & Personal Care,7.0,24.99,443,17.99,0.7198879551820728,3101.0,11070.57,False,Normal,Low Price
ORD13956,C1068,P039,2022-10-10,1,22.99,0.0,South,Completed,22.99,Karan Sinha,43,Male,Hyderabad,South,2021-02-19,Gold,2021,484,36-50,16.133333333333333,Kids Painting Kit,Toys & Games,8.0,22.99,88,14.989999999999998,0.6520226185297956,704.0,2023.12,False,Normal,Low Price
ORD13957,C1010,P012,2023-10-19,1,44.99,0.2,West,Completed,35.992000000000004,Rajesh Krishnan,36,Male,Pune,West,2021-06-30,Platinum,2021,353,36-50,11.766666666666667,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13958,C1024,P009,2023-08-26,1,49.99,0.0,West,Completed,49.99,Ananya Rao,50,Male,Mumbai,West,2020-05-11,Platinum,2020,768,36-50,25.6,Laptop Stand,Electronics,20.0,49.99,132,29.99,0.5999199839967994,2640.0,6598.68,False,Normal,Mid Price
ORD13959,C1199,P033,2022-01-04,1,59.99,0.0,East,Returned,59.99,Mohit Pandey,32,Male,Guwahati,East,2020-08-17,Silver,2020,670,26-35,22.33333333333333,Bedsheet Set,Home & Kitchen,20.0,59.99,343,39.99,0.6666111018503084,6860.0,20576.57,False,Normal,High Price
ORD13960,C1011,P016,2023-02-18,4,54.99,0.15,South,Completed,186.966,Nisha Gupta,48,Female,Chennai,South,2021-10-17,Platinum,2021,244,36-50,8.133333333333333,Dumbell Pair 5kg,Sports & Fitness,20.0,54.99,402,34.99,0.6362975086379342,8040.0,22105.98,False,Normal,Mid Price
ORD13961,C1128,P006,2023-08-26,1,129.99,0.0,North,Completed,129.99,Sachin Chopra,37,Female,Chandigarh,North,2021-04-24,Platinum,2021,420,36-50,14.0,Wireless Headphones,Electronics,65.0,129.99,101,64.99000000000001,0.499961535502731,6565.0,13128.990000000002,False,Normal,High Price
ORD13962,C1029,P034,2023-12-07,1,39.99,0.0,North,Completed,39.99,Tarun Mehta,33,Male,Lucknow,North,2022-05-30,Silver,2022,19,26-35,0.6333333333333333,LED Desk Lamp,Home & Kitchen,15.0,39.99,51,24.99,0.6249062265566392,765.0,2039.49,False,Normal,Mid Price
ORD13963,C1192,P040,2023-02-04,1,27.99,0.05,North,Completed,26.5905,Varun Mishra,51,Female,Chandigarh,North,2022-03-23,Platinum,2022,87,50+,2.9,Jigsaw Puzzle 1000pc,Toys & Games,9.0,27.99,199,18.99,0.6784565916398714,1791.0,5570.009999999999,False,Normal,Low Price
ORD13964,C1155,P020,2023-02-07,4,6.99,0.0,South,Completed,27.96,Nandini Nair,47,Male,Hyderabad,South,2020-01-30,Silver,2020,870,36-50,29.0,Gel Pen Set 12pk,Stationery,2.0,6.99,160,4.99,0.7138769670958512,320.0,1118.4,False,Normal,Low Price
ORD13965,C1071,P005,2022-04-03,2,99.99,0.0,South,Completed,199.98,Gaurav Agarwal,29,Male,Hyderabad,South,2021-06-11,Platinum,2021,372,26-35,12.4,Winter Jacket,Apparel,35.0,99.99,136,64.99,0.6499649964996499,4760.0,13598.64,False,Normal,High Price
ORD13966,C1017,P023,2022-10-16,1,22.99,0.0,North,Completed,22.99,Deepa Iyer,29,Female,Jaipur,North,2021-01-29,Gold,2021,505,26-35,16.833333333333332,Desk Organiser,Stationery,8.0,22.99,287,14.989999999999998,0.6520226185297956,2296.0,6598.129999999999,False,Normal,Low Price
ORD13967,C1154,P030,2023-02-13,2,109.99,0.0,East,Completed,219.98,Jyoti Verma,33,Male,Bhubaneswar,East,2020-04-10,Platinum,2020,799,26-35,26.633333333333333,Coffee Maker,Home & Kitchen,45.0,109.99,306,64.99,0.5908718974452223,13770.0,33656.939999999995,False,Normal,High Price
ORD13968,C1180,P033,2023-09-26,1,59.99,0.0,West,Returned,59.99,Karan Nair,48,Male,Ahmedabad,West,2021-10-19,Platinum,2021,242,36-50,8.066666666666666,Bedsheet Set,Home & Kitchen,20.0,59.99,343,39.99,0.6666111018503084,6860.0,20576.57,False,Normal,High Price
ORD13969,C1199,P007,2023-07-30,3,210.0,0.0,East,Completed,630.0,Mohit Pandey,32,Male,Guwahati,East,2020-08-17,Silver,2020,670,26-35,22.33333333333333,Smartwatch Pro,Electronics,95.0,210.0,218,115.0,0.5476190476190477,20710.0,45780.0,False,Normal,High Price
ORD13970,C1152,P016,2022-10-29,2,54.99,0.0,East,Completed,109.98,Vivek Kumar,24,Female,Kolkata,East,2020-11-20,Platinum,2020,575,18-25,19.166666666666668,Dumbell Pair 5kg,Sports & Fitness,20.0,54.99,402,34.99,0.6362975086379342,8040.0,22105.98,False,Normal,Mid Price
ORD13971,C1051,P039,2023-08-02,2,22.99,0.2,South,Completed,36.784,Sachin Krishnan,40,Male,Chennai,South,2021-06-01,Gold,2021,382,36-50,12.733333333333333,Kids Painting Kit,Toys & Games,8.0,22.99,88,14.989999999999998,0.6520226185297956,704.0,2023.12,False,Normal,Low Price
ORD13972,C1177,P004,2023-06-25,1,79.99,0.0,East,Completed,79.99,Kunal Iyer,45,Male,Guwahati,East,2021-09-22,Gold,2021,269,36-50,8.966666666666667,Ethnic Saree,Apparel,22.0,79.99,300,57.99,0.7249656207025879,6600.0,23997.0,False,Normal,High Price
ORD13973,C1006,P023,2023-10-13,2,22.99,0.0,East,Completed,45.98,Rajesh Malhotra,35,Male,Patna,East,2021-07-03,Silver,2021,350,26-35,11.666666666666666,Desk Organiser,Stationery,8.0,22.99,287,14.989999999999998,0.6520226185297956,2296.0,6598.129999999999,False,Normal,Low Price
ORD13974,C1120,P036,2023-11-08,2,39.99,0.0,East,Returned,79.98,Deepa Shah,45,Male,Kolkata,East,2021-04-06,Gold,2021,438,36-50,14.6,Board Game,Toys & Games,14.0,39.99,265,25.99,0.6499124781195299,3710.0,10597.35,False,Normal,Mid Price
ORD13975,C1045,P003,2022-02-01,1,54.99,0.0,West,Completed,54.99,Manish Patel,35,Female,Mumbai,West,2021-11-18,Platinum,2021,212,26-35,7.066666666666666,Denim Jeans,Apparel,18.0,54.99,378,36.99,0.6726677577741408,6804.0,20786.22,False,Normal,Mid Price
ORD13976,C1051,P001,2023-04-10,3,19.99,0.0,South,Completed,59.97,Sachin Krishnan,40,Male,Chennai,South,2021-06-01,Gold,2021,382,36-50,12.733333333333333,Cotton Kurta,Apparel,8.0,19.99,132,11.989999999999998,0.599799899949975,1056.0,2638.68,False,Normal,Low Price
ORD13977,C1010,P034,2022-01-24,2,39.99,0.05,West,Completed,75.981,Rajesh Krishnan,36,Male,Pune,West,2021-06-30,Platinum,2021,353,36-50,11.766666666666667,LED Desk Lamp,Home & Kitchen,15.0,39.99,51,24.99,0.6249062265566392,765.0,2039.49,False,Normal,Mid Price
ORD13978,C1073,P011,2022-05-16,1,159.99,0.0,North,Completed,159.99,Siddharth Krishnan,28,Male,Lucknow,North,2020-09-07,Gold,2020,649,26-35,21.633333333333333,Noise Cancelling Earbuds,Electronics,80.0,159.99,496,79.99000000000001,0.4999687480467529,39680.0,79355.04000000001,True,High Risk,High Price
ORD13979,C1004,P007,2023-04-11,3,210.0,0.0,South,Completed,630.0,Aarav Gupta,46,Female,Chennai,South,2020-06-08,Silver,2020,740,36-50,24.666666666666668,Smartwatch Pro,Electronics,95.0,210.0,218,115.0,0.5476190476190477,20710.0,45780.0,False,Normal,High Price
ORD13980,C1159,P018,2022-07-11,1,14.99,0.0,North,Completed,14.99,Tarun Singh,48,Female,Delhi,North,2022-04-03,Gold,2022,76,36-50,2.533333333333333,Protein Shaker,Sports & Fitness,5.0,14.99,389,9.99,0.666444296197465,1945.0,5831.11,False,Normal,Low Price
ORD13981,C1150,P012,2022-01-06,3,44.99,0.0,North,Completed,134.97,Naveen Nair,52,Female,Delhi,North,2022-01-09,Silver,2022,160,50+,5.333333333333333,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13982,C1064,P012,2022-05-23,4,44.99,0.0,East,Completed,179.96,Rajesh Joshi,46,Male,Kolkata,East,2021-08-13,Silver,2021,309,36-50,10.3,Portable Charger,Electronics,18.0,44.99,244,26.99,0.5999110913536342,4392.0,10977.56,False,Normal,Mid Price
ORD13983,C1067,P031,2023-06-07,1,49.99,0.0,South,Completed,49.99,Pranav Sinha,39,Female,Hyderabad,South,2021-07-21,Silver,2021,332,36-50,11.066666666666666,Non-stick Pan,Home & Kitchen,18.0,49.99,190,31.99,0.6399279855971194,3420.0,9498.1,False,Normal,Mid Price
ORD13984,C1061,P020,2023-04-13,1,6.99,0.1,South,Completed,6.291,Siddharth Sharma,31,Female,Bangalore,South,2020-10-12,Silver,2020,614,26-35,20.466666666666665,Gel Pen Set 12pk,Stationery,2.0,6.99,160,4.99,0.7138769670958512,320.0,1118.4,False,Normal,Low Price
ORD13985,C1028,P022,2023-01-30,2,11.99,0.0,North,Completed,23.98,Tanvi Shah,33,Male,Delhi,North,2020-03-13,Platinum,2020,827,26-35,27.566666666666663,A4 Printer Paper,Stationery,4.0,11.99,338,7.99,0.6663886572143453,1352.0,4052.62,False,Normal,Low Price
ORD13986,C1180,P017,2023-11-21,3,29.99,0.0,West,Completed,89.97,Karan Nair,48,Male,Ahmedabad,West,2021-10-19,Platinum,2021,242,36-50,8.066666666666666,Cycling Gloves,Sports & Fitness,10.0,29.99,129,19.99,0.6665555185061687,1290.0,3868.71,False,Normal,Low Price
ORD13987,C1110,P038,2022-04-05,2,64.99,0.0,South,Completed,129.98,Rajesh Sinha,54,Female,Kochi,South,2021-12-20,Gold,2021,180,50+,6.0,Remote Control Car,Toys & Games,22.0,64.99,78,42.99,0.6614863825203877,1716.0,5069.219999999999,False,Normal,High Price
ORD13988,C1124,P007,2023-03-23,1,210.0,0.0,North,Completed,210.0,Vivek Malhotra,49,Female,Lucknow,North,2020-08-25,Silver,2020,662,36-50,22.066666666666663,Smartwatch Pro,Electronics,95.0,210.0,218,115.0,0.5476190476190477,20710.0,45780.0,False,Normal,High Price
ORD13989,C1059,P024,2023-05-04,1,29.99,0.0,North,Completed,29.99,Pranav Patel,36,Male,Chandigarh,North,2021-01-26,Silver,2021,508,36-50,16.933333333333334,Face Moisturiser,Beauty & Personal Care,9.0,29.99,373,20.99,0.6998999666555519,3357.0,11186.27,False,Normal,Low Price
ORD13990,C1147,P008,2023-12-26,4,89.99,0.0,West,Completed,359.96,Vivek Patel,55,Female,Surat,West,2022-05-26,Gold,2022,23,50+,0.7666666666666667,Bluetooth Speaker,Electronics,40.0,89.99,50,49.99,0.5555061673519279,2000.0,4499.5,False,Normal,High Price
